uid,max_distance_from_home,maximum_distance,max_tot,wait,distance_straight_line,sld_avg,radius_of_gyration,norm_uncorrelated_entropy,number_of_visits,nv_avg,number_of_locations,nlr,raw_home_freq,raw_work_freq,raw_least_freq,home_freq_avg,work_freq_avg,hf_tot_df,wf_tot_df,n_user_home,n_user_work,n_user_home_avg,n_user_work_avg,home_entropy,work_entropy,class
1181190,19.171373874178464,19.778364927725338,0.6018007804002318,0.0,347.700441557419,11.590014718580635,6.146440026419093,0.691578360765004,63,2.1,20,0.0088261253309797,32,4,1,0.06666666666666667,0.13333333333333333,0.01809954751131222,0.11764705882352941,25,15,0.0012715293029707548,0.0031210264709282164,3.3038787489829176,2.781249058096957,5
1181636,2.2009059479185105,2.2009059479185105,0.06696746277485131,0.0,2.2009059479185105,0.07336353159728368,1.1004529739655349,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.8,0.03333333333333333,0.17194570135746606,0.014705882352941176,32,40,0.0012715293029707548,0.002658652178938851,4.8719280948873624,3.91845906915578,4
1182154,8.156875446152867,10.14888294822396,0.30880235554103536,0.0,407.7995059745727,13.593316865819089,2.4316184596265793,0.6040819757570002,148,4.933333333333334,23,0.010150044130626656,58,31,1,0.03333333333333333,1.0333333333333334,0.02262443438914027,0.029411764705882353,199,23,0.0012715293029707548,0.003930181481909606,5.790648115415052,2.8573065782338865,5
1182210,8.074804514390154,8.074804514390154,0.2456939022056046,0.0,8.978152485801456,0.2992717495267152,3.6269059050388135,1.0,3,0.1,3,0.001323918799646955,1,1,1,0.03333333333333333,0.03333333333333333,0.02262443438914027,0.014705882352941176,49,101,0.0012715293029707548,0.003930181481909606,4.083822143250293,4.604092616817843,5
1182236,1.7093040306709995,1.7093040306709995,0.05200938011600198,0.0,4.400494519599759,0.1466831506533253,0.6549068633428786,0.9602297178607614,5,0.16666666666666666,3,0.001323918799646955,2,2,1,0.03333333333333333,0.06666666666666667,0.00904977375565611,0.0196078431372549,97,26,0.00601086579586175,0.003930181481909606,5.3306856882537685,4.4939427079182686,5
1183377,6.094377581238499,6.094377581238499,0.18543500425061718,0.0,6.094377581238499,0.20314591937461662,3.047188805108725,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.06666666666666667,0.03333333333333333,0.06334841628959276,0.13725490196078433,99,20,0.00601086579586175,0.003930181481909606,6.350075525084621,2.3506814215587286,5
1186172,15.550691913291455,19.13476737875363,0.5822178922974893,0.0,520.435239334595,17.347841311153168,5.2477045771746615,0.7381295716384328,74,2.466666666666667,25,0.011032656663724626,31,8,1,0.4,0.26666666666666666,0.11764705882352941,0.8333333333333334,26,30,0.0009247485839787308,0.003930181481909606,3.2498349316234294,4.083067973799102,5
1186184,11.6581831590587,11.6581831590587,0.354726174221584,0.0,252.60594621693085,8.420198207231028,2.5891974955256107,0.5321149537811071,73,2.433333333333333,8,0.00353045013239188,36,30,1,0.13333333333333333,1.0,0.016129032258064516,0.027522935779816515,66,97,0.0009247485839787308,0.0021962778869494856,4.753666982617984,5.0265908710312335,5
1186363,0.4880576797565375,0.4880576797565375,0.014850241343564387,0.0,0.4880576797565375,0.01626858932521792,0.24402883993274863,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.1,0.03333333333333333,0.14516129032258066,0.017241379310344827,1908,297,0.0006935614379840481,0.0021962778869494856,10.351985799085762,7.916657452626456,1
1186649,13.537958679185072,13.712974900214641,0.4172477869992997,0.0,253.0450528539869,8.434835095132897,2.2253212054011664,0.4435378844000089,223,7.433333333333334,14,0.00617828773168579,109,92,1,1.3666666666666667,3.066666666666667,0.5483870967741935,0.017241379310344827,20,26,0.0006935614379840481,0.0021962778869494856,3.2124425106839913,3.2498349316234294,5
1186742,1.7083038127663306,1.7083038127663306,0.051978946259725205,0.0,1.7083038127663306,0.05694346042554435,0.8541519081643222,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.3,0.03333333333333333,0.75,0.05263157894736842,167,155,0.0006935614379840481,0.0021962778869494856,6.087590947802098,6.194650019684845,1
1186745,10.096610129614037,13.313601118528588,0.40509595066862586,0.0,436.8195878253453,14.56065292751151,3.2062739327549563,0.7177368353413405,102,3.4,17,0.007502206531332745,44,15,1,0.03333333333333333,0.5,0.16666666666666666,0.8125,9,85,0.0038145879089122644,0.0009247485839787308,1.9671960453017974,4.912623435093846,5
1186755,12.674058999816491,8.162059553244012,0.2483488309961284,0.0,20.90599461637736,0.6968664872125786,5.1338870849575935,0.9591479170272448,6,0.2,4,0.00176522506619594,2,2,1,0.7,0.06666666666666667,0.23333333333333334,0.06349206349206349,26,1908,0.0038145879089122644,0.0009247485839787308,4.061959874370866,10.351985799085762,5
1186809,2.8257404970117688,2.9752484480015156,0.09052855705892834,0.0,6.2890466247698225,0.20963488749232742,0.8400801157446351,0.6913698302025115,11,0.36666666666666664,3,0.001323918799646955,8,2,1,0.2,0.06666666666666667,0.1111111111111111,0.12698412698412698,297,1908,0.0038145879089122644,0.0009247485839787308,7.916657452626456,10.351985799085762,3
1186865,6.769549170676207,6.769549170676207,0.2059786028196829,0.0,13.424146368186019,0.4474715456062006,2.38285264709323,1.0000000000000002,5,0.16666666666666666,5,0.002206531332744925,1,1,1,0.06666666666666667,0.03333333333333333,0.16216216216216217,0.005263157894736842,18,14,0.0038145879089122644,0.0009247485839787308,4.061482186720776,3.4464393446710146,5
1187314,2.709494623763864,2.709494623763864,0.08244240537728081,0.0,9.789416434890144,0.3263138811630048,0.6697200277557868,0.3042211976516049,25,0.8333333333333334,3,0.001323918799646955,23,1,1,0.26666666666666666,0.03333333333333333,0.14864864864864866,0.010526315789473684,127,194,0.0038145879089122644,0.0032366200439255576,6.141671420800866,7.256902570913858,3
1187725,6.695779801812915,6.464336208850474,0.1966918190392141,0.0,6.842565058781767,0.22808550195939223,2.8694587783704066,0.9463946303571862,4,0.13333333333333333,3,0.001323918799646955,2,1,1,0.7333333333333333,0.03333333333333333,0.14864864864864866,0.031578947368421054,1536,8,0.0031210264709282164,0.0032366200439255576,9.979213062825618,2.216917186688699,4
1187906,7.300078989480624,7.300078989480624,0.22212115353855114,0.0,143.72866009350463,4.790955336450154,1.5144191809429661,0.6773238333392723,80,2.6666666666666665,13,0.005736981465136805,36,13,1,1.8666666666666667,0.43333333333333335,0.24324324324324326,0.05263157894736842,28,245,0.0031210264709282164,0.0032366200439255576,3.527017002302174,6.920098308265861,5
1189392,16.724029320471992,16.724029320471992,0.5088658204697156,0.0,152.92144159037414,5.097381386345805,7.566401477098234,0.7000124393269149,21,0.7,5,0.002206531332744925,13,4,1,0.16666666666666666,0.13333333333333333,1.0,0.15384615384615385,63,19,0.0031210264709282164,0.007629175817824529,5.057568926478228,2.2186300648173747,5
1189458,17.369290837897537,17.369290837897537,0.52849933851673,0.0,17.369290837897537,0.5789763612632512,8.684647598541051,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.06666666666666667,0.03333333333333333,0.017699115044247787,0.07692307692307693,53,1536,0.0031210264709282164,0.007629175817824529,4.23416913760671,9.979213062825618,3
1199609,8.856179476310421,8.856179476310421,0.26946897479563686,0.0,162.01527926249085,5.400509308749695,3.6341032336358836,0.700856916826987,45,1.5,9,0.003971756398940865,24,6,1,0.06666666666666667,0.2,0.3391304347826087,0.07692307692307693,45,21,0.0031210264709282164,0.007629175817824529,4.107507277179839,3.140959814596346,5
1199670,14.338218117145992,13.98856662761438,0.42563327878424095,0.0,49.092199529380835,1.636406650979361,6.266357235031142,1.0000000000000002,7,0.23333333333333334,7,0.003089143865842895,1,1,1,0.03333333333333333,0.03333333333333333,0.1437371663244353,0.2765957446808511,70,186,0.0031210264709282164,0.007629175817824529,5.377641080526155,6.145148343157833,5
1199701,8.61916701968694,7.816302835815324,0.23782841319933043,0.0,68.70677575447102,2.2902258584823674,3.2005268552123582,0.8344194449252152,18,0.6,8,0.00353045013239188,8,2,1,0.8,0.06666666666666667,0.06570841889117043,0.46808510638297873,1,89,0.0031210264709282164,0.007629175817824529,0.0,5.09627774967692,5
1200163,11.528753242890241,11.528753242890241,0.35078798090570845,0.0,60.64381002664776,2.021460334221592,4.133573392254433,0.6845538347520728,14,0.4666666666666667,6,0.00264783759929391,9,1,1,0.03333333333333333,0.03333333333333333,0.012320328542094456,0.0851063829787234,18,37,0.0031210264709282164,0.007629175817824529,3.2408630523874535,4.2612350843220455,5
1200317,12.68724228114016,12.68724228114016,0.38603758873990346,0.0,491.9186045810054,16.397286819366848,4.017768174939005,0.5992203368476847,94,3.1333333333333333,22,0.009708737864077669,46,22,1,0.16666666666666666,0.7333333333333333,0.055441478439425054,0.08653846153846154,101,156,0.0027742457519361924,0.007629175817824529,4.5655785721552,5.903407893448669,5
1201189,10.991406565653149,10.991406565653149,0.33443801209441176,0.0,95.93662091423033,3.197887363807678,2.860351933946569,0.6233569446781055,34,1.1333333333333333,12,0.00529567519858782,21,3,1,0.2,0.1,0.1026694045174538,0.038461538461538464,44,180,0.0027742457519361924,0.007629175817824529,3.952324541735964,6.503998877090224,5
1201404,2.0429271413932875,3.200735249494023,0.09738949493746457,0.0,12.075011686451656,0.40250038954838857,0.773693811562377,0.6398243839286436,16,0.5333333333333333,3,0.001323918799646955,12,3,1,0.5333333333333333,0.1,0.002053388090349076,0.028846153846153848,43,180,0.0027742457519361924,0.007629175817824529,4.5730034169845535,6.43044829897744,4
1201654,6.755650286495057,7.952679617434775,0.24197798036056778,0.0,440.4988376276614,14.683294587588712,3.266628260566131,0.5230644453622108,142,4.733333333333333,18,0.00794351279788173,64,52,1,1.1666666666666667,1.7333333333333334,0.06570841889117043,0.125,15,27,0.07039648595538088,0.007629175817824529,2.005148291447017,3.284502689780761,5
1201792,7.5473186140280255,8.269740946455313,0.2516252770879034,0.0,137.26899222352557,4.575633074117519,2.0186252795974133,0.6306911371048487,56,1.8666666666666667,7,0.003089143865842895,26,21,1,0.06666666666666667,0.7,0.026694045174537988,0.020833333333333332,28,89,0.07039648595538088,0.007629175817824529,3.830670100253157,4.957508928475382,5
1202054,7.650847912708065,7.650847912708065,0.23279407885415762,0.0,7.650847912708065,0.2550282637569355,3.825423988703538,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.06666666666666667,0.03333333333333333,0.23333333333333334,0.16666666666666666,54,7,0.07039648595538088,0.007629175817824529,5.434809310656468,2.6464393446710157,4
1202209,6.1165487227188,6.1165487227188,0.186109610584051,0.0,6.1165487227188,0.20388495742396,3.05827446641657,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.23333333333333334,0.03333333333333333,0.011111111111111112,0.06896551724137931,27,6,0.07039648595538088,0.007629175817824529,3.5608386182155947,1.947338796187554,5
1202644,5.489815312140202,5.489815312140202,0.167039851432202,0.0,5.489815312140202,0.18299384373800673,2.587923806667954,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.23333333333333334,0.03333333333333333,0.6111111111111112,0.06896551724137931,20,56,0.07039648595538088,0.007629175817824529,2.7174419050348595,4.479779424055816,5
1202670,2.9020157160925613,2.9020157160925613,0.08830028817144968,0.0,6.566741469610169,0.21889138232033897,1.0820566801053013,0.7896900821428475,6,0.2,3,0.001323918799646955,4,1,1,0.2,0.03333333333333333,0.3,0.13793103448275862,22,57,0.07039648595538088,0.007629175817824529,3.258361246230104,5.101852108863882,5
1202924,0.7767418665735254,0.7767418665735254,0.023634100350642073,0.0,2.551861335920208,0.08506204453067359,0.3437917022089838,0.7248340915057601,7,0.23333333333333334,3,0.001323918799646955,5,1,1,0.1,0.03333333333333333,0.55,0.7142857142857143,3,75,0.07039648595538088,0.007629175817824529,1.3516441151533922,5.428558023713829,5
1202954,13.314285261431401,13.671396598302398,0.4159826746085667,0.0,601.2594031207649,20.041980104025495,4.52055884784519,0.6088823718218546,101,3.3666666666666667,19,0.008384819064430714,41,33,1,1.5333333333333334,1.1,0.5192307692307693,0.047619047619047616,30,159,0.07039648595538088,0.009016298693792625,3.5055888991580044,5.981061070466843,5
1203031,3.209751511127078,3.209751511127078,0.09766383476822879,0.0,8.572275428171325,0.2857425142723775,1.3628427204451126,0.9609640474436812,5,0.16666666666666666,4,0.00176522506619594,2,1,1,0.23333333333333334,0.03333333333333333,0.06768558951965066,0.09523809523809523,1908,155,0.07039648595538088,0.009016298693792625,10.351985799085762,6.194650019684845,5
1203049,15.315859197152147,17.067924609988033,0.5193296001786544,0.0,54.862886347527024,1.828762878250901,4.857043504533871,0.9533522741071695,12,0.4,9,0.003971756398940865,3,2,1,0.16666666666666666,0.06666666666666667,0.08078602620087336,0.011363636363636364,38,29,0.07039648595538088,0.009016298693792625,4.749957705869951,3.965470141126376,5
1203053,5.772650353969509,5.772650353969509,0.1756457371825862,0.0,64.5777459161687,2.1525915305389565,1.44222744916761,0.4286082757076364,54,1.8,8,0.00353045013239188,43,2,1,0.43333333333333335,0.06666666666666667,0.010917030567685589,0.011363636363636364,92,194,0.07039648595538088,0.009016298693792625,5.2398766916275745,7.256902570913858,5
1203279,1.2680734749353906,1.2680734749353906,0.03858395825992666,0.0,2.708862171220443,0.0902954057073481,0.4886155024347193,0.7896900821428475,6,0.2,3,0.001323918799646955,4,1,1,0.03333333333333333,0.03333333333333333,0.026200873362445413,0.011363636363636364,1,12,0.07039648595538088,0.0012715293029707548,0.0,2.6826099152862657,5
1203341,0.9801756848037008,1.0499052989649529,0.031945705854468376,0.0,2.605856152727163,0.08686187175757211,0.5225294541777784,1.0,4,0.13333333333333333,4,0.00176522506619594,1,1,1,1.0,0.03333333333333333,0.15502183406113537,0.1590909090909091,32,32,0.07039648595538088,0.00855392440180326,4.107893904777464,4.588131025553737,4
1203535,4.176954203175827,4.176954203175827,0.1270931297077819,0.0,61.51366348299412,2.0504554494331373,1.1577375539453456,0.7251286705672045,46,1.5333333333333334,8,0.00353045013239188,23,10,1,0.3,0.3333333333333333,0.013100436681222707,0.011363636363636364,6,22,0.07039648595538088,0.00855392440180326,1.6796037385604206,3.509554882328802,5
1203537,2.2337243621605514,2.2337243621605514,0.06796603608333915,0.0,5.772365867695257,0.19241219558984188,1.1516339142537828,0.9463946303571862,4,0.13333333333333333,3,0.001323918799646955,2,1,1,0.06666666666666667,0.03333333333333333,0.09388646288209607,0.08771929824561403,251,18,0.07039648595538088,0.00855392440180326,6.97557960641818,3.8180140336406287,5
1203606,4.507234196470237,4.227481370039754,0.12863053123522059,0.0,16.27138496170819,0.5423794987236064,1.830506968198085,0.9708357627258161,9,0.3,7,0.003089143865842895,2,2,1,0.9666666666666667,0.06666666666666667,0.08951965065502183,0.75,119,11,0.07039648595538088,0.00855392440180326,6.1424992759683255,2.1424040954912704,5
1203727,5.858033602638055,5.908995853495487,0.17979435251649434,0.0,11.767029456133542,0.3922343152044514,2.546301288404304,0.9463946303571862,4,0.13333333333333333,3,0.001323918799646955,2,1,1,0.1,0.03333333333333333,0.17647058823529413,0.18181818181818182,41,139,0.07039648595538088,0.00855392440180326,3.750874365127496,6.439421754619303,4
1203741,5.974908592666288,6.604688870019031,0.2009623611862085,0.0,179.8393245775558,5.9946441525851935,2.8364397305866977,0.7333426615826176,84,2.8,12,0.00529567519858782,29,18,1,0.03333333333333333,0.6,0.4117647058823529,0.13580246913580246,96,36,0.07039648595538088,0.00855392440180326,5.437744749571418,4.255388794470216,5
1203808,15.61978760744829,15.61978760744829,0.47526680826236134,0.0,694.9368738152291,23.164562460507636,3.9912582479352112,0.6320938910372684,146,4.866666666666666,16,0.00706090026478376,59,35,1,0.06666666666666667,1.1666666666666667,0.17647058823529413,0.1,7,542,0.07039648595538088,0.00855392440180326,1.3831312906135238,7.9109739649211,5
1209141,5.8706702464373075,9.182847371476067,0.27940857268255864,0.0,87.29424499554408,2.9098081665181357,2.713046585004565,0.8432434306962968,31,1.0333333333333334,14,0.00617828773168579,11,4,1,0.6,0.13333333333333333,0.03333333333333333,0.575,4,35,0.07039648595538088,0.00855392440180326,1.3244602933016414,4.026219226128538,5
1212822,24.418138971028135,24.418138971028135,0.7429762340003534,0.0,48.83627794205627,1.6278759314018756,9.100105972582888,0.6500224216483541,6,0.2,2,0.00088261253309797,5,1,1,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.018518518518518517,40,99,0.07039648595538088,0.00855392440180326,4.21805608973603,6.350075525084621,5
1213732,8.1781919069175,8.1781919069175,0.24883969376794368,0.0,54.18847069989895,1.8062823566632984,1.9637053785763123,0.5583222676269951,36,1.2,7,0.003089143865842895,24,7,1,0.06666666666666667,0.23333333333333334,0.32335329341317365,0.6666666666666666,68,1908,0.07039648595538088,0.0012715293029707548,5.0306906554937925,10.351985799085762,5
1213784,1.7920906047625789,1.7920906047625789,0.05452834591914251,0.0,1.7920906047625789,0.05973635349208596,0.8960453045910283,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.03333333333333333,0.03333333333333333,0.2994011976047904,0.04,142,1908,0.07039648595538088,0.002311871459946827,6.217728507887998,10.351985799085762,1
1213919,12.225024687771235,15.535223217146443,0.47269374844352957,0.0,44.10328323854981,1.4701094412849935,4.141650597437786,0.8787409903782898,11,0.36666666666666664,5,0.002206531332744925,5,2,1,1.0333333333333334,0.06666666666666667,0.09090909090909091,0.014598540145985401,93,47,0.07039648595538088,0.002311871459946827,5.8718734932992644,5.281072045398987,5
1214142,6.972802044840738,8.261746491447381,0.2513820279982932,0.0,37.00386190653346,1.2334620635511153,1.766143038465395,0.5269676441801739,27,0.9,7,0.003089143865842895,20,2,1,0.06666666666666667,0.06666666666666667,0.3787878787878788,0.0072992700729927005,144,1908,0.07039648595538088,0.002311871459946827,6.141765662559495,10.351985799085762,5
1214959,1.2681447933343255,1.2681447933343255,0.03858612828097202,0.0,1.2681447933343255,0.042271493111144184,0.5978091893375197,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.8333333333333334,0.03333333333333333,0.14285714285714285,0.005714285714285714,86,15,0.07039648595538088,0.002311871459946827,5.464304777749866,3.6841837197791882,5
1215427,10.033087646707653,10.033087646707653,0.30527902572717863,0.0,85.72627137629233,2.8575423792097445,3.079101452049609,0.5587741363752354,29,0.9666666666666667,6,0.00264783759929391,21,3,1,0.2,0.1,0.03571428571428571,0.28,177,6,0.07039648595538088,0.002311871459946827,6.105824830119635,2.0118820472930268,5
1215470,6.695779801812915,6.695779801812915,0.203734005558292,0.0,25.40496314359106,0.8468321047863687,2.9139173329109322,0.8866828800015341,9,0.3,5,0.002206531332744925,4,2,1,0.06666666666666667,0.06666666666666667,0.9080459770114943,0.017142857142857144,1908,1536,0.07039648595538088,0.0015027164489654376,10.351985799085762,9.979213062825618,4
1215733,3.1904528372335323,3.1904528372335323,0.09707662965535595,0.0,3.1904528372335323,0.10634842790778441,1.5952264315798705,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,1.0333333333333334,0.03333333333333333,0.03636363636363636,0.04,26,11,0.07039648595538088,0.0015027164489654376,1.700777605804073,2.3224375981890444,5
1215846,11.482386394835935,11.482386394835935,0.3493771663390976,0.0,15.361839000679591,0.512061300022653,4.490606760181087,1.0,4,0.13333333333333333,4,0.00176522506619594,1,1,1,0.6,0.03333333333333333,0.07272727272727272,0.15384615384615385,172,30,0.07039648595538088,0.0015027164489654376,5.977610680062739,3.380196055009655,5
1215981,9.979727621174877,9.979727621174877,0.3036554281686774,0.0,333.66255891247346,11.122085297082448,4.061282608256887,0.5833242381550422,68,2.2666666666666666,12,0.00529567519858782,39,13,1,0.06666666666666667,0.43333333333333335,0.01818181818181818,0.038461538461538464,7,14,0.07039648595538088,0.0032366200439255576,1.8222665842824217,3.0399483900691298,5
1216132,4.312999810721943,4.312999810721943,0.13123262016063061,0.0,9.048215445728381,0.3016071815242794,1.4373205327034961,0.6695919455357793,8,0.26666666666666666,3,0.001323918799646955,6,1,1,0.06666666666666667,0.03333333333333333,0.10909090909090909,0.05,55,18,0.07039648595538088,0.0017339035949601202,4.828854552619448,3.26540023001209,5
1216173,18.769029263996167,18.769029263996167,0.5710894960075306,0.0,33.78017685309432,1.126005895103144,7.051306290709707,1.0,4,0.13333333333333333,4,0.00176522506619594,1,1,1,1.5333333333333334,0.03333333333333333,0.2,0.022727272727272728,73,31,0.07039648595538088,0.006935614379840481,5.403597587982944,3.4360791273572016,5
1216389,8.574353959063952,8.574353959063952,0.26089380607792984,0.0,93.64021503011804,3.121340501003935,3.2059118783596006,0.7637699827682296,29,0.9666666666666667,10,0.00441306266548985,14,4,1,1.2333333333333334,0.13333333333333333,0.14545454545454545,0.0049504950495049506,32,199,0.07039648595538088,0.006935614379840481,3.9640661611388,5.790648115415052,5
1216396,3.920267512132738,4.097901456544682,0.12468777391678246,0.0,12.331166478704802,0.41103888262349336,1.0767735114341355,0.7551630862513186,14,0.4666666666666667,5,0.002206531332744925,8,3,1,1.8333333333333333,0.1,0.005681818181818182,0.0049504950495049506,38,57,0.07039648595538088,0.006935614379840481,4.0193118486509904,4.715562586685197,4
1216483,3.9827024795592774,3.9827024795592774,0.12118258860422193,0.0,24.557119224833265,0.8185706408277755,1.1358831087998327,0.7663561313826345,21,0.7,5,0.002206531332744925,10,7,1,1.3,0.23333333333333334,0.18181818181818182,0.8070175438596491,67,24,0.07039648595538088,0.006935614379840481,4.341225835423854,3.8040042712082043,5
1216532,0.44213189390331964,0.44213189390331964,0.013452847076244685,0.0,0.44213189390331964,0.014737729796777321,0.22106594699174703,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.06666666666666667,0.03333333333333333,0.011363636363636364,0.030303030303030304,177,155,0.07039648595538088,0.006935614379840481,6.152572117300449,6.194650019684845,1
1216705,13.412265126969695,13.412265126969695,0.408098022755689,0.0,146.17844604759998,4.872614868253333,3.6491061185897133,0.678221116164081,59,1.9666666666666666,11,0.0048543689320388345,27,16,1,0.9666666666666667,0.5333333333333333,0.017045454545454544,0.025,22,59,0.07039648595538088,0.006935614379840481,2.9457022996888163,5.135492455524911,5
1222750,14.647673121000496,15.455930550694541,0.47028109255791195,0.0,52.09488378201443,1.7364961260671476,3.314394765930925,0.7630059966062194,19,0.6333333333333333,8,0.00353045013239188,10,2,1,0.03333333333333333,0.06666666666666667,0.07386363636363637,0.0125,20,28,0.07039648595538088,0.006935614379840481,3.5253673834152695,4.4222186467844455,5
1222760,3.1622839524145805,3.1622839524145805,0.09621952862961412,0.0,3.1622839524145805,0.10540946508048601,1.5811419885937013,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.6333333333333333,0.03333333333333333,0.06818181818181818,0.1,24,116,0.07039648595538088,0.006935614379840481,3.4694910393674077,5.714203032902501,3
1222926,0.4880576797565375,0.4880576797565375,0.014850241343564387,0.0,0.4880576797565375,0.01626858932521792,0.24402883993274863,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.6666666666666666,0.03333333333333333,0.8787878787878788,0.0125,1908,297,0.07039648595538088,0.007051207952837822,10.351985799085762,7.916657452626456,1
1223505,7.896147135101758,7.896147135101758,0.24025785374189665,0.0,56.854199409175536,1.8951399803058513,3.719844314636528,0.9400664543100068,16,0.5333333333333333,6,0.00264783759929391,5,3,1,0.03333333333333333,0.1,0.5192307692307693,0.0125,167,172,0.07039648595538088,0.007051207952837822,5.9048539522577865,5.977610680062739,5
1223614,5.9692876019591,6.307342465044137,0.19191493490921369,0.0,20.736714762403693,0.6912238254134564,2.912507305587317,0.9751060324573735,7,0.23333333333333334,4,0.00176522506619594,2,2,1,0.3,0.06666666666666667,0.15384615384615385,0.041666666666666664,109,25,0.07039648595538088,0.007051207952837822,5.2827112083584495,3.3034633995413385,5
1223630,23.85089872606855,23.85089872606855,0.7257166868467578,0.0,226.76042886900527,7.558680962300175,8.503183250881113,0.5836098142886165,35,1.1666666666666667,5,0.002206531332744925,25,4,1,0.7333333333333333,0.13333333333333333,0.10576923076923077,0.05,227,60,0.07039648595538088,0.007051207952837822,6.35182594582748,4.892039242646121,5
1227529,5.657847562079947,5.657847562079947,0.17215260668349142,0.0,12.98741156853545,0.43291371895118164,1.2032419833709713,0.5407040970774404,21,0.7,3,0.001323918799646955,17,3,1,2.6666666666666665,0.1,0.009615384615384616,0.03333333333333333,89,1908,0.07039648595538088,0.007051207952837822,5.02773022821167,10.351985799085762,5
1227571,12.320131131148193,12.60107117517088,0.38341564102027326,0.0,162.32279203929144,5.410759734643048,2.734591189483947,0.7402890336636077,85,2.8333333333333335,16,0.00706090026478376,30,17,1,0.6,0.5666666666666667,0.10096153846153846,0.052941176470588235,22,51,0.07039648595538088,0.007051207952837822,3.4362658998244124,4.430556479975716,5
1227572,13.461912977635107,20.380392159094804,0.6201187990526463,0.0,247.32622140533132,8.244207380177711,5.23228983412484,0.6342567695760405,52,1.7333333333333334,11,0.0048543689320388345,30,6,1,0.9333333333333333,0.2,0.004807692307692308,0.17714285714285713,309,115,0.0006935614379840481,0.007051207952837822,6.818352026440285,5.124258311259843,5
1230449,9.660706818939465,14.146353594488222,0.4304342984918182,0.0,396.49926132655895,13.216642044218633,4.07300444599143,0.6122106001321018,81,2.7,19,0.008384819064430714,40,16,1,0.03333333333333333,0.5333333333333333,1.0,0.15,93,28,0.00427696220090163,0.007051207952837822,5.161109606488905,3.387053293226763,5
1230538,20.266630640577628,20.266630640577628,0.6166573516138248,0.0,103.94936090558441,3.4649786968528136,3.274578800855845,0.4777934006195672,51,1.7,7,0.003089143865842895,39,4,1,0.16666666666666666,0.13333333333333333,0.033112582781456956,0.22727272727272727,200,297,0.00427696220090163,0.007051207952837822,6.647523072654712,7.916657452626456,5
1230842,3.4967860096374235,3.4967860096374235,0.10639749833630116,0.0,9.372352700070195,0.3124117566690065,1.0502614381322197,0.463436782324667,14,0.4666666666666667,3,0.001323918799646955,12,1,1,0.5333333333333333,0.03333333333333333,0.3509933774834437,0.42857142857142855,40,19,0.00427696220090163,0.007051207952837822,4.0319434283631574,3.974889944284923,5
1231501,18.195664063195515,18.195664063195515,0.5536435834380605,0.0,18.195664063195515,0.6065221354398506,9.097834164945251,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.4666666666666667,0.03333333333333333,0.17880794701986755,0.14285714285714285,126,102,0.00427696220090163,0.007051207952837822,5.550201166524706,5.314080897415826,4
1231608,3.284394447713285,3.284394447713285,0.09993501227218794,0.0,3.284394447713285,0.10947981492377616,1.6421972398212628,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.26666666666666666,0.03333333333333333,0.019867549668874173,0.8571428571428571,152,1908,0.00427696220090163,0.007051207952837822,6.68002737535648,10.351985799085762,1
1231929,9.215983442379946,6.94846524017555,0.21142252250891425,0.0,209.36506884841097,6.978835628280366,3.2385761964820947,0.7314160512585052,49,1.6333333333333333,8,0.00353045013239188,24,11,1,0.3333333333333333,0.36666666666666664,0.006622516556291391,0.16901408450704225,35,137,0.00427696220090163,0.0011559357299734134,3.7596416157266557,5.631427627003663,5
1232254,10.040538706986707,12.33209451288225,0.37523142731675135,0.0,227.54090177706055,7.584696725902019,3.294499004807717,0.6574759472922381,69,2.3,13,0.005736981465136805,39,5,1,0.4,0.16666666666666666,0.038461538461538464,0.5352112676056338,11,58,0.0020806843139521444,0.0011559357299734134,1.9226352266507458,4.3324458714312835,5
1232368,10.009373457225324,10.009373457225324,0.3045574687233932,0.0,65.13459102037639,2.1711530340125464,4.212861134748158,0.770926996097583,20,0.6666666666666666,10,0.00441306266548985,10,2,1,1.2333333333333334,0.06666666666666667,0.01282051282051282,0.014084507042253521,45,75,0.0020806843139521444,0.0012715293029707548,4.107507277179839,4.931801014138411,5
